wallet_id,tx_hash,timestamp,function,token,amount
0x4d997c89bc659a3e8452038a8101161e7e7e53a7,0xe6b35b77ca258031c651fbd0bb9f66e0d3a1faac653795eff72b13c9879ec3c8,2021-04-29T19:50:36Z,ReserveUsedAsCollateralEnabled,,
0x4db0a72edb5ea6c55df929f76e7d5bb14e389860,0xe4ce9997682cd3d2edb2d5484369866d44c989ab1aba814aece20a989d388bae,2020-11-22T22:30:03Z,Mint,,
0x4e61251336c32e4fe6bfd5fab014846599321389,0x2d3a247405f5f5d334dacda655161aa5a96a146c45afbbc657ca309de8772cd6,2020-12-14T18:07:54Z,Mint,,
0x4e6e724f4163b24ffc7ffe662b5f6815b18b4210,0x8e50f062366d60d9e82f09023632a9d54b107f568bfefb8bf5466fdd3d2c635a,2020-10-28T22:57:02Z,Mint,,
0x507b6c0d950702f066a9a1bd5e85206f87b065ba,0xd90cfcf39972bec7cd9021ceddbf31f48ae7a7f3efbfbe6249adb7e50e2b55bc,2021-10-04T15:51:10Z,Redeem,,
0x507b6c0d950702f066a9a1bd5e85206f87b065ba,0x5685cf6cfc275ed26bc6889f6bcb4b0f0726d23863847d59c2e3b4cb47dd9ca2,2021-08-14T23:26:21Z,Mint,,
0x507b6c0d950702f066a9a1bd5e85206f87b065ba,0x7194299214f7c6014eb05d2fd27894aab2422bfef63f421008b08a018704f6a0,2021-08-14T19:19:24Z,Mint,,
0x54e19653be9d4143b08994906be0e27555e8834d,0xb6d04c082aeadb668586a0e192643f2f781b670c3ae21a5f81bb58364f545234,2019-07-19T22:27:39Z,Redeem,,
0x54e19653be9d4143b08994906be0e27555e8834d,0xdb2fdff66c3b556a95bc332ba9a435c150bb01b3f5357964a591d51294e392aa,2019-07-19T21:48:00Z,Redeem,,
0x54e19653be9d4143b08994906be0e27555e8834d,0x30318d2acb840dfca9a2b5ed08f0b9efc3552236be7020aee798c7f867a07061,2019-07-19T21:44:50Z,Mint,,
0x54e19653be9d4143b08994906be0e27555e8834d,0x450da25f7360b5c90a045e605dec77e5e12194315855a4b7fac178b71578b9b7,2019-07-19T21:42:43Z,Mint,,
0x56ba823641bfc317afc8459bf27feed6eb9ff59f,0x9b19f476e93f69feb63440b5fcb1ac8297930a3b2738f232b15785d361417309,2020-11-19T11:31:25Z,Mint,,
0x56cc2bffcb3f86a30c492f9d1a671a1f744d1d2f,0x7875e4b5c9229539fcb3dd9128dde1329de7bfafd86830598d5ac367ecab260a,2020-11-03T19:55:26Z,Mint,,
0x578cea5f899b0dfbf05c7fbcfda1a644b2a47787,0xbb5c9f59e065dcb5999bdb227f16f44f28e3762e3326899e2d3b6a1756167fac,2020-11-21T17:35:57Z,Mint,,
0x58c2a9099a03750e9842d3e9a7780cdd6aa70b86,0x1e4823d1fa696f94a1e4eba4adf25e440ce287afb2b4a1212e8518f2fa4501aa,2020-11-04T11:36:32Z,Mint,,
0x58d68d4bcf9725e40353379cec92b90332561683,0x1f585c52878cdb3da41cf873459df5040a80ba68103d58775e1fffef9d80152a,2020-12-13T10:08:00Z,Mint,,
0x58d68d4bcf9725e40353379cec92b90332561683,0xe588ff427518704b82e44bc3c278e366a8a989a563f9bc9c9b7dbe2e671ec771,2020-12-12T19:50:11Z,Mint,,
0x5e324b4a564512ea7c93088dba2f8c1bf046a3eb,0x94f286638b16ac9750ee643eb941f331293740bb206cfe59d044d0df4d8e065c,2020-11-19T23:07:03Z,Mint,,
0x623af911f493747c216ad389c7805a37019c662d,0xdeae182e06b1b224930ce891fbc5c6c42c76498ce2a4f6846788fd7c78955256,2024-07-19T14:26:47Z,DistributedBorrowerComp,,
0x623af911f493747c216ad389c7805a37019c662d,0x3f14f82ea3546f04e47aa56c16f99de500fa360b0260611002a0b2e9ab86d8ea,2021-04-24T09:45:00Z,Mint,,
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x7e137aef1e0d66e7925b61728f0193a8d9b7360001cf3e1241a6418db201b244,2020-01-27T07:59:13Z,MintFrozen,,88888800000000
0x623af911f493747c216ad389c7805a37019c662d,0x4643f1119439ef4b134e39356ae23b0e3c716f359679fafc3832af6b11b55cbe,2018-05-03T23:58:45Z,Mint,,1500000000000000000000
0x623af911f493747c216ad389c7805a37019c662d,0x4643f1119439ef4b134e39356ae23b0e3c716f359679fafc3832af6b11b55cbe,2018-05-03T23:58:45Z,Mint,,1500000000000000000000
0x623af911f493747c216ad389c7805a37019c662d,0x4643f1119439ef4b134e39356ae23b0e3c716f359679fafc3832af6b11b55cbe,2018-05-03T23:58:45Z,Mint,,1500000000000000000000
0x623af911f493747c216ad389c7805a37019c662d,0x4643f1119439ef4b134e39356ae23b0e3c716f359679fafc3832af6b11b55cbe,2018-05-03T23:58:45Z,Mint,,1500000000000000000000
0x623af911f493747c216ad389c7805a37019c662d,0x4643f1119439ef4b134e39356ae23b0e3c716f359679fafc3832af6b11b55cbe,2018-05-03T23:58:45Z,Mint,,1500000000000000000000
0x623af911f493747c216ad389c7805a37019c662d,0x4643f1119439ef4b134e39356ae23b0e3c716f359679fafc3832af6b11b55cbe,2018-05-03T23:58:45Z,Mint,,1500000000000000000000
0x623af911f493747c216ad389c7805a37019c662d,0x4643f1119439ef4b134e39356ae23b0e3c716f359679fafc3832af6b11b55cbe,2018-05-03T23:58:45Z,Mint,,1500000000000000000000
